sale_line_id,transaction_id,sale_datetime,product_id,quantity,unit_selling_price,unit_cost,discount_mmk,payment_method
SL0003607,T002469,2026-08-11 15:01:00,P026,1,8650.0,7250,0,WavePay
SL0003608,T002470,2026-08-11 11:44:00,P033,1,550.0,450,0,Cash
SL0003609,T002471,2026-08-11 16:33:00,P023,1,7800.0,6250,0,Cash
SL0003610,T002472,2026-08-11 07:19:00,P014,1,10450.0,8900,0,Cash
SL0003611,T002473,2026-08-11 17:25:00,P038,1,4500.0,3300,0,WavePay
SL0003612,T002473,2026-08-11 17:25:00,P020,1,9600.0,7050,0,Cash
SL0003613,T002473,2026-08-11 17:25:00,P034,1,6900.0,5900,0,KBZPay
SL0003614,T002474,2026-08-11 15:31:00,P007,1,2750.0,2400,0,Cash
SL0003615,T002475,2026-08-11 15:47:00,P039,1,9350.0,7550,450,Cash
SL0003616,T002476,2026-08-11 08:23:00,P006,1,6750.0,4750,0,Cash
SL0003617,T002477,2026-08-11 07:22:00,P024,2,5650.0,4800,0,Cash
SL0003618,T002478,2026-08-11 21:13:00,P015,2,1050.0,750,0,KBZPay
SL0003619,T002479,2026-08-11 17:28:00,P024,1,5650.0,4800,0,Cash
SL0003620,T002479,2026-08-11 17:28:00,P009,1,9500.0,7150,0,Cash
SL0003621,T002480,2026-08-11 15:16:00,P016,1,10700.0,8500,550,Cash
SL0003622,T002481,2026-08-11 14:48:00,P034,1,6900.0,5900,350,Cash
SL0003623,T002482,2026-08-11 11:49:00,P010,2,7200.0,5600,0,KBZPay
SL0003624,T002483,2026-08-11 15:06:00,P005,1,8700.0,6300,0,Cash
SL0003625,T002483,2026-08-11 15:06:00,P028,1,950.0,750,0,Cash
SL0003626,T002483,2026-08-11 15:06:00,P020,1,9600.0,7050,0,Cash
SL0003627,T002484,2026-08-11 18:57:00,P016,1,10700.0,8500,0,Cash
SL0003628,T002484,2026-08-11 18:57:00,P003,1,7250.0,5200,0,Cash
SL0003629,T002485,2026-08-11 11:27:00,P023,2,7800.0,6250,0,Cash
SL0003630,T002486,2026-08-11 20:04:00,P035,3,10250.0,8150,1550,KBZPay
SL0003631,T002486,2026-08-11 20:04:00,P014,2,10450.0,8900,0,Cash
SL0003632,T002486,2026-08-11 20:04:00,P021,2,10450.0,8200,0,KBZPay
SL0003633,T002487,2026-08-11 21:13:00,P003,1,7250.0,5200,350,KBZPay
SL0003634,T002488,2026-08-11 20:04:00,P030,1,9850.0,8500,0,WavePay
SL0003635,T002488,2026-08-11 20:04:00,P014,1,10450.0,8900,0,Cash
SL0003636,T002489,2026-08-11 17:13:00,P035,1,10250.0,8150,0,Cash
SL0003637,T002490,2026-08-11 07:42:00,P024,1,5650.0,4800,0,WavePay
SL0003638,T002491,2026-08-11 16:22:00,P002,3,9700.0,7950,0,Cash
SL0003639,T002491,2026-08-11 16:22:00,P026,1,8650.0,7250,0,KBZPay
SL0003640,T002492,2026-08-12 07:30:00,P030,1,9850.0,8500,0,Cash
SL0003641,T002493,2026-08-12 14:46:00,P015,1,1050.0,750,0,WavePay
SL0003642,T002493,2026-08-12 14:46:00,P035,1,10250.0,8150,0,KBZPay
SL0003643,T002494,2026-08-12 09:53:00,P014,1,10450.0,8900,0,Cash
SL0003644,T002495,2026-08-12 20:10:00,P024,1,5650.0,4800,0,Cash
SL0003645,T002495,2026-08-12 20:10:00,P015,1,1050.0,750,50,Cash
SL0003646,T002496,2026-08-12 09:05:00,P011,1,5600.0,4100,0,Cash
SL0003647,T002497,2026-08-12 15:26:00,P025,3,2450.0,2150,0,Cash
SL0003648,T002497,2026-08-12 15:26:00,P015,1,1050.0,750,0,Cash
SL0003649,T002498,2026-08-12 16:44:00,P033,2,550.0,450,0,Cash
SL0003650,T002499,2026-08-12 14:56:00,P020,1,9600.0,7050,0,WavePay
SL0003651,T002499,2026-08-12 14:56:00,P012,1,9800.0,8800,0,WavePay
SL0003652,T002499,2026-08-12 14:56:00,P018,2,11000.0,7950,0,Cash
SL0003653,T002500,2026-08-12 13:44:00,P038,3,4500.0,3300,0,Cash
SL0003654,T002501,2026-08-12 11:15:00,P020,1,9600.0,7050,0,KBZPay
SL0003655,T002501,2026-08-12 11:15:00,P008,1,1450.0,1200,0,KBZPay
SL0003656,T002502,2026-08-12 14:14:00,P034,1,6900.0,5900,0,Cash
SL0003657,T002503,2026-08-12 18:14:00,P037,1,4650.0,3300,0,Cash
SL0003658,T002504,2026-08-12 17:17:00,P011,1,5600.0,4100,0,Cash
SL0003659,T002504,2026-08-12 17:17:00,P008,1,1450.0,1200,0,WavePay
SL0003660,T002505,2026-08-12 15:21:00,P005,1,8700.0,6300,0,Cash
SL0003661,T002506,2026-08-12 09:12:00,P025,4,2450.0,2150,0,WavePay
SL0003662,T002507,2026-08-12 15:42:00,P002,1,9700.0,7950,500,Cash
SL0003663,T002507,2026-08-12 15:42:00,P022,1,8800.0,7450,0,Cash
SL0003664,T002507,2026-08-12 15:42:00,P014,1,10450.0,8900,0,Cash
SL0003665,T002508,2026-08-12 08:10:00,P032,2,10850.0,8500,0,Cash
SL0003666,T002509,2026-08-12 08:25:00,P015,1,1050.0,750,0,KBZPay
SL0003667,T002510,2026-08-12 14:47:00,P034,2,6900.0,5900,0,Cash
SL0003668,T002510,2026-08-12 14:47:00,P026,1,8650.0,7250,0,KBZPay
SL0003669,T002511,2026-08-12 12:44:00,P020,2,9600.0,7050,0,Cash
SL0003670,T002512,2026-08-12 14:01:00,P037,2,4650.0,3300,0,KBZPay
SL0003671,T002513,2026-08-12 07:59:00,P032,2,10850.0,8500,0,Cash
SL0003672,T002514,2026-08-12 16:25:00,P038,2,4500.0,3300,0,Cash
SL0003673,T002514,2026-08-12 16:25:00,P028,1,950.0,750,0,Cash
SL0003674,T002515,2026-08-12 20:53:00,P033,3,550.0,450,0,Cash
SL0003675,T002515,2026-08-12 20:53:00,P009,2,9500.0,7150,0,Cash
SL0003676,T002516,2026-08-12 11:43:00,P025,1,2450.0,2150,0,Cash
SL0003677,T002517,2026-08-12 13:47:00,P014,1,10450.0,8900,0,WavePay
SL0003678,T002517,2026-08-12 13:47:00,P024,1,5650.0,4800,0,Cash
SL0003679,T002518,2026-08-12 07:08:00,P008,1,1450.0,1200,50,Cash
SL0003680,T002519,2026-08-12 07:31:00,P026,1,8650.0,7250,0,Cash
SL0003681,T002519,2026-08-12 07:31:00,P004,2,2300.0,1700,0,WavePay
SL0003682,T002519,2026-08-12 07:31:00,P032,1,10850.0,8500,0,Cash
SL0003683,T002520,2026-08-12 16:30:00,P018,1,11000.0,7950,550,Cash
SL0003684,T002521,2026-08-12 19:57:00,P014,2,10450.0,8900,0,KBZPay
SL0003685,T002521,2026-08-12 19:57:00,P003,1,7250.0,5200,0,KBZPay
SL0003686,T002522,2026-08-12 09:59:00,P011,2,5600.0,4100,0,Cash
SL0003687,T002522,2026-08-12 09:59:00,P009,2,9500.0,7150,0,WavePay
SL0003688,T002523,2026-08-12 07:02:00,P028,1,950.0,750,0,Cash
SL0003689,T002523,2026-08-12 07:02:00,P017,1,8050.0,6850,0,KBZPay
SL0003690,T002524,2026-08-12 13:57:00,P021,1,10450.0,8200,0,Cash
SL0003691,T002525,2026-08-12 08:52:00,P015,1,1050.0,750,0,Cash
SL0003692,T002526,2026-08-12 07:35:00,P020,1,9600.0,7050,0,Cash
SL0003693,T002527,2026-08-13 10:48:00,P037,1,4650.0,3300,0,Cash
SL0003694,T002527,2026-08-13 10:48:00,P027,1,600.0,500,0,WavePay
SL0003695,T002528,2026-08-13 14:33:00,P037,2,4650.0,3300,0,Cash
SL0003696,T002529,2026-08-13 16:40:00,P039,1,9350.0,7550,0,Cash
SL0003697,T002530,2026-08-13 13:09:00,P031,1,6800.0,4750,0,Cash
SL0003698,T002531,2026-08-13 09:46:00,P018,3,11000.0,7950,1650,WavePay
SL0003699,T002531,2026-08-13 09:46:00,P004,1,2300.0,1700,0,Cash
SL0003700,T002532,2026-08-13 17:09:00,P020,1,9600.0,7050,0,Cash
SL0003701,T002532,2026-08-13 17:09:00,P031,1,6800.0,4750,0,Cash
SL0003702,T002532,2026-08-13 17:09:00,P008,2,1450.0,1200,0,Cash
SL0003703,T002533,2026-08-13 07:51:00,P005,1,8700.0,6300,0,Cash
SL0003704,T002534,2026-08-13 13:21:00,P020,1,9600.0,7050,0,WavePay
SL0003705,T002534,2026-08-13 13:21:00,P033,1,550.0,450,0,KBZPay
SL0003706,T002535,2026-08-13 18:45:00,P003,2,7250.0,5200,0,Cash
SL0003707,T002536,2026-08-13 09:14:00,P014,1,10450.0,8900,0,Cash
SL0003708,T002536,2026-08-13 09:14:00,P024,1,5650.0,4800,0,Cash
SL0003709,T002537,2026-08-13 14:27:00,P033,1,550.0,450,0,KBZPay
SL0003710,T002538,2026-08-13 17:03:00,P008,1,1450.0,1200,0,Cash
SL0003711,T002539,2026-08-13 18:01:00,P037,1,4650.0,3300,0,WavePay
SL0003712,T002540,2026-08-13 10:30:00,P003,1,7250.0,5200,0,WavePay
SL0003713,T002540,2026-08-13 10:30:00,P020,3,9600.0,7050,0,Cash
SL0003714,T002541,2026-08-13 15:21:00,P012,1,9800.0,8800,0,Cash
SL0003715,T002541,2026-08-13 15:21:00,P005,1,8700.0,6300,0,Cash
SL0003716,T002542,2026-08-13 16:28:00,P037,1,4650.0,3300,0,Cash
SL0003717,T002543,2026-08-13 14:36:00,P018,1,11000.0,7950,0,Cash
SL0003718,T002544,2026-08-13 17:15:00,P033,1,550.0,450,0,WavePay
SL0003719,T002545,2026-08-13 14:23:00,P020,1,9600.0,7050,0,Cash
SL0003720,T002546,2026-08-13 15:43:00,P019,1,3050.0,2500,0,WavePay
SL0003721,T002546,2026-08-13 15:43:00,P029,2,9250.0,7400,900,Cash
SL0003722,T002547,2026-08-13 08:37:00,P002,1,9700.0,7950,0,WavePay
SL0003723,T002548,2026-08-13 09:26:00,P015,1,1050.0,750,0,Cash
SL0003724,T002549,2026-08-13 11:39:00,P019,1,3050.0,2500,150,KBZPay
SL0003725,T002550,2026-08-13 09:54:00,P010,1,7200.0,5600,350,WavePay
SL0003726,T002551,2026-08-13 12:57:00,P032,1,10850.0,8500,0,Cash
SL0003727,T002551,2026-08-13 12:57:00,P005,1,8700.0,6300,0,Cash
SL0003728,T002552,2026-08-13 12:29:00,P003,1,7250.0,5200,0,Cash
SL0003729,T002552,2026-08-13 12:29:00,P006,1,6750.0,4750,0,Cash
SL0003730,T002553,2026-08-13 18:02:00,P037,1,4650.0,3300,0,Cash
SL0003731,T002554,2026-08-13 13:38:00,P039,3,9350.0,7550,0,Cash
SL0003732,T002555,2026-08-13 20:59:00,P031,1,6800.0,4750,0,KBZPay
SL0003733,T002555,2026-08-13 20:59:00,P004,1,2300.0,1700,100,Cash
SL0003734,T002555,2026-08-13 20:59:00,P020,2,9600.0,7050,0,Cash
SL0003735,T002556,2026-08-13 19:37:00,P011,1,5600.0,4100,0,WavePay
SL0003736,T002557,2026-08-14 14:37:00,P030,1,9850.0,8500,0,KBZPay
SL0003737,T002558,2026-08-14 13:39:00,P003,1,7250.0,5200,0,KBZPay
SL0003738,T002559,2026-08-14 11:15:00,P002,3,9700.0,7950,0,Cash
SL0003739,T002560,2026-08-14 18:55:00,P012,1,9800.0,8800,0,WavePay
SL0003740,T002561,2026-08-14 07:11:00,P014,1,10450.0,8900,0,Cash
SL0003741,T002562,2026-08-14 17:09:00,P039,1,9350.0,7550,0,KBZPay
SL0003742,T002562,2026-08-14 17:09:00,P024,3,5650.0,4800,0,KBZPay
SL0003743,T002563,2026-08-14 19:13:00,P021,1,10450.0,8200,500,Cash
SL0003744,T002564,2026-08-14 15:13:00,P024,2,5650.0,4800,0,Cash
SL0003745,T002564,2026-08-14 15:13:00,P034,2,6900.0,5900,0,Cash
SL0003746,T002565,2026-08-14 10:14:00,P010,1,7200.0,5600,0,Cash
SL0003747,T002566,2026-08-14 16:35:00,P039,2,9350.0,7550,0,Cash
SL0003748,T002566,2026-08-14 16:35:00,P006,2,6750.0,4750,0,Cash
SL0003749,T002567,2026-08-14 19:25:00,P015,1,1050.0,750,0,Cash
SL0003750,T002568,2026-08-14 21:07:00,P030,1,9850.0,8500,0,Cash
SL0003751,T002568,2026-08-14 21:07:00,P015,1,1050.0,750,0,KBZPay
SL0003752,T002568,2026-08-14 21:07:00,P024,1,5650.0,4800,0,Cash
SL0003753,T002569,2026-08-14 12:34:00,P030,1,9850.0,8500,500,KBZPay
SL0003754,T002570,2026-08-14 14:12:00,P024,1,5650.0,4800,0,Cash
SL0003755,T002571,2026-08-14 12:21:00,P002,1,9700.0,7950,0,Cash
SL0003756,T002572,2026-08-14 13:03:00,P027,1,600.0,500,0,Cash
SL0003757,T002573,2026-08-14 09:58:00,P003,1,7250.0,5200,0,Cash
SL0003758,T002574,2026-08-14 09:34:00,P024,1,5650.0,4800,0,WavePay
SL0003759,T002574,2026-08-14 09:34:00,P018,1,11000.0,7950,0,KBZPay
SL0003760,T002575,2026-08-14 09:44:00,P020,1,9600.0,7050,0,Cash
SL0003761,T002576,2026-08-14 19:13:00,P001,1,9400.0,7950,0,Cash
SL0003762,T002577,2026-08-14 13:18:00,P033,2,550.0,450,0,Cash
SL0003763,T002578,2026-08-14 11:52:00,P033,1,550.0,450,0,WavePay
SL0003764,T002579,2026-08-14 11:53:00,P020,1,9600.0,7050,0,KBZPay
SL0003765,T002580,2026-08-14 12:10:00,P039,1,9350.0,7550,0,KBZPay
SL0003766,T002581,2026-08-14 17:32:00,P014,1,10450.0,8900,0,KBZPay
SL0003767,T002582,2026-08-14 12:29:00,P003,1,7250.0,5200,0,WavePay
SL0003768,T002582,2026-08-14 12:29:00,P026,1,8650.0,7250,0,Cash
SL0003769,T002583,2026-08-14 10:02:00,P016,2,10700.0,8500,0,Cash
SL0003770,T002583,2026-08-14 10:02:00,P003,1,7250.0,5200,350,Cash
SL0003771,T002584,2026-08-15 08:31:00,P003,2,7250.0,5200,0,Cash
SL0003772,T002584,2026-08-15 08:31:00,P020,1,9600.0,7050,0,KBZPay
SL0003773,T002585,2026-08-15 16:31:00,P039,2,9350.0,7550,0,Cash
SL0003774,T002585,2026-08-15 16:31:00,P018,1,11000.0,7950,0,Cash
SL0003775,T002585,2026-08-15 16:31:00,P021,2,10450.0,8200,0,WavePay
SL0003776,T002586,2026-08-15 10:23:00,P033,1,550.0,450,0,Cash
SL0003777,T002587,2026-08-15 11:14:00,P008,2,1450.0,1200,0,Cash
SL0003778,T002588,2026-08-15 11:01:00,P036,1,6250.0,4350,0,Cash
SL0003779,T002589,2026-08-15 11:57:00,P034,1,6900.0,5900,0,Cash
SL0003780,T002590,2026-08-15 09:15:00,P037,3,4650.0,3300,0,Cash
SL0003781,T002591,2026-08-15 18:15:00,P038,1,4500.0,3300,0,Cash
SL0003782,T002592,2026-08-15 17:11:00,P020,1,9600.0,7050,500,WavePay
SL0003783,T002593,2026-08-15 15:18:00,P016,1,10700.0,8500,0,KBZPay
SL0003784,T002594,2026-08-15 11:51:00,P028,2,950.0,750,100,Cash
SL0003785,T002595,2026-08-15 13:15:00,P038,1,4500.0,3300,0,Cash
SL0003786,T002596,2026-08-15 10:45:00,P011,2,5600.0,4100,0,Cash
SL0003787,T002597,2026-08-15 19:18:00,P020,1,9600.0,7050,0,Cash
SL0003788,T002598,2026-08-15 12:44:00,P015,3,1050.0,750,0,Cash
SL0003789,T002598,2026-08-15 12:44:00,P008,4,1450.0,1200,0,Cash
SL0003790,T002598,2026-08-15 12:44:00,P039,3,9350.0,7550,0,Cash
SL0003791,T002599,2026-08-15 10:38:00,P018,1,11000.0,7950,0,Cash
SL0003792,T002599,2026-08-15 10:38:00,P027,1,600.0,500,0,Cash
SL0003793,T002600,2026-08-15 12:57:00,P003,1,7250.0,5200,0,WavePay
SL0003794,T002601,2026-08-15 12:26:00,P033,1,550.0,450,0,WavePay
SL0003795,T002602,2026-08-15 14:36:00,P004,1,2300.0,1700,0,Cash
SL0003796,T002603,2026-08-15 13:27:00,P005,1,8700.0,6300,0,Cash
SL0003797,T002603,2026-08-15 13:27:00,P022,1,8800.0,7450,0,Cash
SL0003798,T002604,2026-08-15 18:38:00,P011,2,5600.0,4100,0,KBZPay
SL0003799,T002604,2026-08-15 18:38:00,P033,3,550.0,450,0,Cash
SL0003800,T002605,2026-08-15 11:05:00,P034,2,6900.0,5900,0,Cash
SL0003801,T002605,2026-08-15 11:05:00,P024,1,5650.0,4800,0,KBZPay
SL0003802,T002606,2026-08-15 10:18:00,P037,1,4650.0,3300,0,Cash
SL0003803,T002606,2026-08-15 10:18:00,P026,2,8650.0,7250,0,KBZPay
SL0003804,T002607,2026-08-15 10:10:00,P012,1,9800.0,8800,0,Cash
SL0003805,T002608,2026-08-15 11:13:00,P038,1,4500.0,3300,0,Cash
SL0003806,T002609,2026-08-15 19:53:00,P033,1,550.0,450,0,Cash
SL0003807,T002610,2026-08-15 14:25:00,P033,2,550.0,450,50,KBZPay
SL0003808,T002610,2026-08-15 14:25:00,P038,1,4500.0,3300,0,Cash
SL0003809,T002610,2026-08-15 14:25:00,P016,1,10700.0,8500,0,Cash
SL0003810,T002611,2026-08-15 09:28:00,P010,1,7200.0,5600,0,Cash
SL0003811,T002611,2026-08-15 09:28:00,P012,1,9800.0,8800,0,Cash
SL0003812,T002611,2026-08-15 09:28:00,P004,2,2300.0,1700,0,Cash
SL0003813,T002612,2026-08-15 14:23:00,P024,2,5650.0,4800,0,Cash
SL0003814,T002613,2026-08-15 18:51:00,P006,1,6750.0,4750,0,Cash
SL0003815,T002614,2026-08-15 08:06:00,P018,3,11000.0,7950,0,Cash
SL0003816,T002615,2026-08-15 08:36:00,P002,2,9700.0,7950,0,Cash
SL0003817,T002616,2026-08-15 10:00:00,P008,2,1450.0,1200,150,KBZPay
SL0003818,T002617,2026-08-15 17:04:00,P034,1,6900.0,5900,0,WavePay
SL0003819,T002618,2026-08-15 20:16:00,P022,1,8800.0,7450,0,WavePay
SL0003820,T002619,2026-08-15 21:15:00,P035,1,10250.0,8150,500,Cash
SL0003821,T002620,2026-08-16 21:07:00,P016,1,10700.0,8500,550,Cash
SL0003822,T002621,2026-08-16 10:03:00,P031,2,6800.0,4750,0,Cash
SL0003823,T002622,2026-08-16 11:59:00,P017,1,8050.0,6850,0,WavePay
SL0003824,T002622,2026-08-16 11:59:00,P032,1,10850.0,8500,0,WavePay
SL0003825,T002623,2026-08-16 15:11:00,P020,1,9600.0,7050,0,Cash
SL0003826,T002624,2026-08-16 09:40:00,P010,1,7200.0,5600,0,WavePay
SL0003827,T002624,2026-08-16 09:40:00,P004,1,2300.0,1700,0,Cash
SL0003828,T002624,2026-08-16 09:40:00,P026,1,8650.0,7250,0,Cash
SL0003829,T002625,2026-08-16 17:25:00,P028,1,950.0,750,0,Cash
SL0003830,T002626,2026-08-16 08:20:00,P009,1,9500.0,7150,0,Cash
SL0003831,T002626,2026-08-16 08:20:00,P015,2,1050.0,750,0,KBZPay
SL0003832,T002626,2026-08-16 08:20:00,P002,1,9700.0,7950,0,Cash
SL0003833,T002627,2026-08-16 09:28:00,P011,2,5600.0,4100,0,Cash
SL0003834,T002628,2026-08-16 17:49:00,P019,1,3050.0,2500,0,Cash
SL0003835,T002629,2026-08-16 14:29:00,P008,1,1450.0,1200,0,Cash
SL0003836,T002630,2026-08-16 15:52:00,P018,1,11000.0,7950,550,Cash
SL0003837,T002630,2026-08-16 15:52:00,P022,1,8800.0,7450,0,Cash
SL0003838,T002631,2026-08-16 15:26:00,P015,1,1050.0,750,0,KBZPay
SL0003839,T002632,2026-08-16 17:04:00,P013,3,8950.0,6450,0,Cash
SL0003840,T002633,2026-08-16 11:00:00,P027,1,600.0,500,0,Cash
SL0003841,T002633,2026-08-16 11:00:00,P038,1,4500.0,3300,0,KBZPay
SL0003842,T002634,2026-08-16 07:16:00,P008,1,1450.0,1200,0,Cash
SL0003843,T002634,2026-08-16 07:16:00,P034,1,6900.0,5900,0,Cash
SL0003844,T002635,2026-08-16 11:59:00,P025,1,2450.0,2150,0,KBZPay
SL0003845,T002635,2026-08-16 11:59:00,P027,1,600.0,500,0,Cash
SL0003846,T002635,2026-08-16 11:59:00,P024,2,5650.0,4800,0,WavePay
SL0003847,T002636,2026-08-16 12:25:00,P037,1,4650.0,3300,0,WavePay
SL0003848,T002637,2026-08-16 19:00:00,P031,1,6800.0,4750,0,KBZPay
SL0003849,T002638,2026-08-16 11:02:00,P030,1,9850.0,8500,0,Cash
SL0003850,T002638,2026-08-16 11:02:00,P020,1,9600.0,7050,0,KBZPay
SL0003851,T002639,2026-08-16 16:10:00,P038,2,4500.0,3300,0,WavePay
SL0003852,T002639,2026-08-16 16:10:00,P039,1,9350.0,7550,0,Cash
SL0003853,T002639,2026-08-16 16:10:00,P018,1,11000.0,7950,0,WavePay
SL0003854,T002640,2026-08-16 13:15:00,P020,1,9600.0,7050,0,Cash
SL0003855,T002641,2026-08-16 10:46:00,P015,2,1050.0,750,0,KBZPay
SL0003856,T002642,2026-08-16 08:10:00,P039,1,9350.0,7550,0,KBZPay
SL0003857,T002643,2026-08-16 15:19:00,P032,1,10850.0,8500,0,WavePay
SL0003858,T002644,2026-08-16 16:14:00,P006,1,6750.0,4750,0,Cash
SL0003859,T002644,2026-08-16 16:14:00,P005,1,8700.0,6300,0,Cash
SL0003860,T002645,2026-08-16 12:31:00,P033,1,550.0,450,0,Cash
SL0003861,T002646,2026-08-16 07:18:00,P010,1,7200.0,5600,0,Cash
SL0003862,T002647,2026-08-16 13:19:00,P005,1,8700.0,6300,450,Cash
SL0003863,T002648,2026-08-16 10:46:00,P025,3,2450.0,2150,0,Cash
SL0003864,T002649,2026-08-16 12:42:00,P011,1,5600.0,4100,0,Cash
SL0003865,T002649,2026-08-16 12:42:00,P016,1,10700.0,8500,0,WavePay
SL0003866,T002649,2026-08-16 12:42:00,P015,1,1050.0,750,0,WavePay
SL0003867,T002650,2026-08-16 16:55:00,P038,1,4500.0,3300,0,Cash
SL0003868,T002650,2026-08-16 16:55:00,P003,1,7250.0,5200,0,Cash
SL0003869,T002650,2026-08-16 16:55:00,P009,1,9500.0,7150,0,KBZPay
SL0003870,T002651,2026-08-16 21:14:00,P038,1,4500.0,3300,0,KBZPay
SL0003871,T002652,2026-08-16 13:06:00,P033,4,550.0,450,0,KBZPay
SL0003872,T002652,2026-08-16 13:06:00,P039,1,9350.0,7550,0,Cash
SL0003873,T002653,2026-08-16 11:04:00,P008,1,1450.0,1200,0,Cash
SL0003874,T002654,2026-08-16 14:33:00,P031,2,6800.0,4750,700,KBZPay
SL0003875,T002654,2026-08-16 14:33:00,P034,2,6900.0,5900,0,Cash
SL0003876,T002655,2026-08-17 18:52:00,P003,3,7250.0,5200,0,KBZPay
SL0003877,T002655,2026-08-17 18:52:00,P002,2,9700.0,7950,0,Cash
SL0003878,T002655,2026-08-17 18:52:00,P020,1,9600.0,7050,0,Cash
SL0003879,T002656,2026-08-17 15:54:00,P040,1,6800.0,5650,0,Cash
SL0003880,T002657,2026-08-17 13:35:00,P036,1,6250.0,4350,0,KBZPay
SL0003881,T002658,2026-08-17 14:58:00,P015,3,1050.0,750,0,Cash
SL0003882,T002659,2026-08-17 13:23:00,P039,1,9350.0,7550,0,Cash
SL0003883,T002659,2026-08-17 13:23:00,P025,1,2450.0,2150,100,Cash
SL0003884,T002660,2026-08-17 10:35:00,P008,1,1450.0,1200,0,Cash
SL0003885,T002661,2026-08-17 14:09:00,P011,1,5600.0,4100,0,KBZPay
SL0003886,T002662,2026-08-17 12:27:00,P017,1,8050.0,6850,0,Cash
SL0003887,T002662,2026-08-17 12:27:00,P027,2,600.0,500,0,Cash
SL0003888,T002663,2026-08-17 09:17:00,P006,2,6750.0,4750,0,KBZPay
SL0003889,T002664,2026-08-17 07:46:00,P038,2,4500.0,3300,0,Cash
SL0003890,T002664,2026-08-17 07:46:00,P037,3,4650.0,3300,0,Cash
SL0003891,T002665,2026-08-17 07:54:00,P006,1,6750.0,4750,0,Cash
SL0003892,T002665,2026-08-17 07:54:00,P010,3,7200.0,5600,0,Cash
SL0003893,T002665,2026-08-17 07:54:00,P016,1,10700.0,8500,0,Cash
SL0003894,T002666,2026-08-17 07:04:00,P033,1,550.0,450,0,Cash
SL0003895,T002667,2026-08-17 17:11:00,P034,1,6900.0,5900,350,Cash
SL0003896,T002667,2026-08-17 17:11:00,P013,1,8950.0,6450,0,Cash
SL0003897,T002668,2026-08-17 10:04:00,P034,1,6900.0,5900,0,Cash
SL0003898,T002669,2026-08-17 12:10:00,P034,4,6900.0,5900,0,Cash
SL0003899,T002670,2026-08-17 16:55:00,P038,1,4500.0,3300,0,KBZPay
SL0003900,T002670,2026-08-17 16:55:00,P030,1,9850.0,8500,0,Cash
SL0003901,T002671,2026-08-17 19:38:00,P039,1,9350.0,7550,0,KBZPay
SL0003902,T002672,2026-08-17 15:08:00,P020,1,9600.0,7050,0,Cash
SL0003903,T002673,2026-08-17 11:48:00,P020,1,9600.0,7050,0,Cash
SL0003904,T002673,2026-08-17 11:48:00,P025,2,2450.0,2150,0,Cash
SL0003905,T002674,2026-08-17 07:56:00,P034,2,6900.0,5900,0,KBZPay
SL0003906,T002675,2026-08-17 21:01:00,P039,1,9350.0,7550,0,Cash
SL0003907,T002676,2026-08-17 12:27:00,P002,2,9700.0,7950,0,Cash
SL0003908,T002677,2026-08-17 13:44:00,P026,1,8650.0,7250,0,KBZPay
SL0003909,T002678,2026-08-17 11:02:00,P027,2,600.0,500,0,KBZPay
SL0003910,T002679,2026-08-17 11:23:00,P009,1,9500.0,7150,0,KBZPay
SL0003911,T002680,2026-08-17 15:14:00,P030,1,9850.0,8500,0,Cash
SL0003912,T002680,2026-08-17 15:14:00,P033,2,550.0,450,0,KBZPay
SL0003913,T002681,2026-08-17 12:12:00,P024,3,5650.0,4800,0,WavePay
SL0003914,T002682,2026-08-17 16:02:00,P016,1,10700.0,8500,0,WavePay
SL0003915,T002682,2026-08-17 16:02:00,P006,1,6750.0,4750,0,Cash
SL0003916,T002683,2026-08-17 15:02:00,P024,1,5650.0,4800,0,Cash
SL0003917,T002684,2026-08-17 07:52:00,P012,1,9800.0,8800,0,KBZPay
SL0003918,T002685,2026-08-17 19:28:00,P015,1,1050.0,750,0,KBZPay
SL0003919,T002685,2026-08-17 19:28:00,P008,1,1450.0,1200,0,KBZPay
SL0003920,T002686,2026-08-17 10:10:00,P031,1,6800.0,4750,0,WavePay
SL0003921,T002687,2026-08-17 16:21:00,P037,1,4650.0,3300,0,Cash
SL0003922,T002688,2026-08-17 13:44:00,P008,2,1450.0,1200,0,Cash
SL0003923,T002689,2026-08-17 07:39:00,P033,1,550.0,450,0,Cash
SL0003924,T002690,2026-08-17 14:10:00,P034,1,6900.0,5900,350,Cash
SL0003925,T002691,2026-08-17 13:30:00,P005,1,8700.0,6300,0,KBZPay
SL0003926,T002691,2026-08-17 13:30:00,P034,2,6900.0,5900,0,Cash
SL0003927,T002691,2026-08-17 13:30:00,P021,1,10450.0,8200,0,Cash
SL0003928,T002692,2026-08-17 10:56:00,P034,3,6900.0,5900,0,KBZPay
SL0003929,T002693,2026-08-17 21:36:00,P024,1,5650.0,4800,0,Cash
SL0003930,T002693,2026-08-17 21:36:00,P021,1,10450.0,8200,0,Cash
SL0003931,T002694,2026-08-17 16:51:00,P018,2,11000.0,7950,0,KBZPay
SL0003932,T002695,2026-08-17 18:57:00,P036,3,6250.0,4350,0,KBZPay
SL0003933,T002696,2026-08-17 19:31:00,P005,3,8700.0,6300,0,KBZPay
SL0003934,T002697,2026-08-17 19:52:00,P011,1,5600.0,4100,0,Cash
SL0003935,T002698,2026-08-17 16:03:00,P011,2,5600.0,4100,0,Cash
